t2_mean_log10,t2_std_log10,DEPTH(m)
1.4817579260323386,1.0142079492592875,98.4744
1.467295254820142,1.0215936608225142,98.6268
1.486879608613914,1.0116307959054576,98.7792
1.5246518712135555,0.9932617835398281,98.9316
1.5692557083160248,0.9730782545413836,99.084
1.5868642323614923,0.9655810625518617,99.2364
1.572725920007779,0.9715791980798543,99.3888
1.488609872618107,1.0107647352133842,99.5412
1.4005356343154582,1.057671185406943,99.6936
1.3194881403285537,1.10549996521146,99.846
1.2618367717763856,1.1419270578106364,99.9984
1.1726704167299893,1.2017319966208946,100.1508
1.1601270442996312,1.2104531162092005,100.3032
1.1542002028172387,1.2145987472967408,100.4556
1.1054357904402778,1.2492899662360601,100.608
1.1057938196579935,1.2490315968649766,100.7604
1.1508643180188984,1.2169390112107314,100.9128
1.213253283741588,1.1740217722185957,101.0652
1.2885116839985173,1.124839181292688,101.2176
1.3872499771820161,1.0652215478246714,101.37
1.4846381503722414,1.0127561736634534,101.5224
1.5737508230185522,0.9711384732834982,101.6748
1.6545812619549167,0.9393767883682411,101.8272
1.7261718976097107,0.916500018854974,101.9796
1.7550737028891819,0.9087556215027662,102.132
1.7862513258117612,0.9014021998037419,102.2844
1.791713193775265,0.9002227934077297,102.4368
1.803470051092628,0.897795460291381,102.5892
1.8060975258148555,0.8972738785568669,102.7416
1.7872228573591447,0.9011900214923817,102.894
1.753673144332948,0.9091105156616454,103.0464
1.7383268965670533,0.9131357252398087,103.1988
1.7143406512688935,0.9199224626514246,103.3512
1.6911540743867914,0.9270461509137641,103.5036
1.668171201702548,0.934641053573336,103.656
1.6428183267650314,0.9436201526052274,103.8084
1.6314378557545917,0.9478512023513138,103.9608
1.5893675031894048,0.9645375106552553,104.1132
1.532241783741412,0.9897095458025704,104.2656
1.4617496758490456,1.024467543613498,104.418
1.4111167464063878,1.0517432655258412,104.5704
1.3424292145660057,1.0915427469573042,104.7228
1.2515167266970717,1.1486417786742587,104.8752
1.1669997665871805,1.205665763200152,105.0276
1.1472735846244992,1.2194635926511697,105.18
1.1959086706013067,1.1857682023892926,105.3324
1.260217078268236,1.1429771414077066,105.4848
1.3110029328812771,1.1107420644674366,105.6372
1.352245882312456,1.085668734596289,105.7896
1.400546655366718,1.0576649713320672,105.942
1.429916488948354,1.041402096074039,106.0944
1.4655501070862575,1.0224955638834867,106.2468
1.4798331347714082,1.015181694241899,106.3992
1.4821704015377153,1.013999649489247,106.5516
1.5079634910389133,1.0012372976667059,106.704
1.508413884793394,1.0010191061409512,106.8564
1.4157134340303448,1.0491919952289552,107.0088
1.3227540612393083,1.1034936552390524,107.1612
1.255668850352437,1.1459333770175888,107.3136
1.2083349053417218,1.177337738766154,107.466
1.1572232662075645,1.212482239967067,107.6184
1.0958746782604503,1.2562090700447226,107.7708
1.0323083648982683,1.303121535035213,107.9232
0.985118892090268,1.3389041341463064,108.0756
1.0026153095705266,1.3255469943037463,108.228
1.0128590400838984,1.3177754106160016,108.3804
1.0036778849193044,1.324739163356545,108.5328
1.001030010409402,1.3267529521231316,108.6852
0.9960733199897867,1.330529125588202,108.8376
0.9903251759206303,1.3349187207693154,108.99
0.9716455795826338,1.3492597918919444,109.1424
0.9538104132587647,1.3630588852704897,109.2948
0.9362052364324238,1.3767788032968187,109.4472
0.9279137590098208,1.3832736011054638,109.5996
0.9201786637304945,1.3893513573960896,109.752
0.9002301692342579,1.4051076104692672,109.9044
0.889434092578535,1.4136830627110704,110.0568
0.8833094086280096,1.4185627130735696,110.2092
0.8821344584370504,1.419500025459834,110.3616
0.8798718334748903,1.4213061158071565,110.514
0.8796985916300544,1.4214444612560884,110.6664
0.8864805138943139,1.416034912197965,110.8188
0.8909859372974165,1.4124483646275934,110.9712
0.8985091762508143,1.406472375074973,111.1236
0.9032196475536298,1.4027389603022111,111.276
0.904137906237985,1.402011917830247,111.4284
0.9054378713591584,1.4009830741210343,111.5808
0.9074572697035844,1.3993858199850038,111.7332
0.9033212342461218,1.4026585157499365,111.8856
0.8997259679983834,1.4055073585529012,112.038
0.8981599817478803,1.4067493940187557,112.1904
0.8979490116556706,1.4069167753875562,112.3428
0.8947215530873384,1.4094790002223452,112.4952
0.8973323815032883,1.4074060764502323,112.6476
0.8948858628224031,1.4093484853198845,112.8
0.8921621508117098,1.4115129872443444,112.9524
0.8899324333745883,1.413286492015695,113.1048
0.9039251472889288,1.4021803504973445,113.2572
0.9052786453307433,1.4011090654320961,113.4096
0.8928450270317241,1.410970114536017,113.562
0.9093073880163887,1.3979235057745967,113.7144
0.912499531248499,1.3954028323528131,113.8668
0.9255247779898563,1.3851487907258941,114.0192
0.900042569432044,1.4052563374678593,114.1716
0.8848805521542837,1.4173099447594486,114.324
0.8818358462245651,1.4197383039926461,114.4764
0.88897708868653,1.4140468001759556,114.6288
0.8863951593883148,1.4161029142020762,114.7812
0.8812241328771879,1.4202265005162933,114.9336
0.8868691385905464,1.4157253205932623,115.086
0.8940779811427574,1.4099902782325808,115.2384
0.8939973011392028,1.4100543818508935,115.3908
0.8943831222888098,1.4097478477365095,115.5432
0.8957641023366818,1.4086510111511474,115.6956
0.8983440977075666,1.4066033288982274,115.848
0.9108755331303641,1.396684846560694,116.0004
0.9345610020355645,1.3780650795276679,116.1528
0.9497287473725784,1.3662311457752045,116.3052
0.9580266101285886,1.35978760502907,116.4576
0.9512751818722205,1.3650286426008154,116.61
0.9413839845614612,1.372732932504689,116.7624
0.9543038146331325,1.3626757714869933,116.9148
0.9745972626122574,1.3469859976710745,117.0672
0.9584828822211786,1.3594339298745222,117.2196
0.9581689886430159,1.3596772344943908,117.372
0.9523245598728846,1.364213078306619,117.5244
0.9482015426409404,1.3674194336875756,117.6768
0.9262184529722928,1.384604124797381,117.8292
0.9371538405019804,1.3760370927369328,117.9816
0.9149016829876729,1.3935079565431296,118.134
0.9327886297959042,1.379452524679662,118.2864
0.9373721073227126,1.375866469753628,118.4388
0.9235987257577704,1.3866618660789585,118.5912
0.9186076298689448,1.390587970624672,118.7436
0.9325197725759491,1.3796630748574938,118.896
0.9305980787056553,1.3811686530018894,119.0484
0.9251558332564346,1.385438541189155,119.2008
0.9169933763063353,1.3918593699007036,119.3532
0.9172375780263905,1.391666984850239,119.5056
0.924942004438895,1.3856064902701488,119.658
0.930355807805925,1.3813585433801485,119.8104
0.9406580894386782,1.373299535256005,119.9628
0.9362195282973436,1.3767676264803765,120.1152
0.9379066069361197,1.375448704004559,120.2676
0.9393077925423025,1.3743539530674653,120.42
0.9208827529954556,1.388797384500053,120.5724
0.9203264196052225,1.3892350917352685,120.7248
0.9249750660241225,1.3855805215747943,120.8772
0.9291692625961209,1.3822888075637187,121.0296
0.9310838557659082,1.3807879578636206,121.182
0.9221280892992799,1.3878179252825646,121.3344
0.9110893915377741,1.3965159783618393,121.4868
0.9032068117589617,1.4027491249349637,121.6392
0.9053867136941159,1.4010235530117114,121.7916
0.9061893969171668,1.4003885117810357,121.944
0.9056930022785322,1.4007812112363043,122.0964
0.91112557869402,1.396487405367061,122.2488
0.9154793540980027,1.3930525301951753,122.4012
0.9191010878729283,1.3901994739986776,122.5536
0.9235655927717502,1.3866879045829574,122.706
0.9328253222649125,1.3794237914148728,122.8584
0.9436402190571626,1.3709728555731735,123.0108
0.953862558449049,1.363018392196301,123.1632
0.9659907600201582,1.35362384446602,123.3156
0.9926369146968937,1.3331520067524718,123.468
0.9892554487322952,1.335736854695704,123.6204
0.9871314744530848,1.3373624233849997,123.7728
1.008076346557261,1.3213993486365614,123.9252
1.0193663027008106,1.312857614097809,124.0776
1.0004657021683663,1.3271824370866931,124.23
1.0114465082505317,1.3188448820799314,124.3824
0.9866023963260552,1.3377675850065465,124.5348
0.9720742631595484,1.3489293837315934,124.6872
0.9697610794601501,1.3507129823515134,124.8396
0.9588000897014197,1.3591880885260883,124.992
0.9363200813278829,1.376688991717018,125.1444
0.9288397089888417,1.3825472569871189,125.2968
0.9057221911006469,1.4007581178725517,125.4492
0.9021094903151039,1.4036182677443136,125.6016
0.8977612375604048,1.4070657640815445,125.754
0.9011134343265664,1.4044075046156819,125.9064
0.9016098972270881,1.4040140903822977,126.0588
0.9015997433841165,1.4040221359209146,126.2112
0.9016103956393113,1.4040136954592135,126.3636
0.9007538471356906,1.4046924983848723,126.516
0.8958465088226651,1.4085855774855485,126.6684
0.8946617462706684,1.4095265080349448,126.8208
0.8912069061998089,1.412272610266167,126.9732
0.899029390423406,1.4060597499453038,127.1256
0.9021279153365267,1.4036036711659539,127.278
0.9231001867752284,1.3870536920536942,127.4304
0.9292182610857154,1.382250383757576,127.5828
0.9284486327965663,1.382853997680203,127.7352
0.9371279446046629,1.3760573369845788,127.8876
0.9149270390275421,1.3934879641857285,128.04
0.9081457466917413,1.3988415378184964,128.1924
0.905142219055347,1.4012170217840305,128.3448
0.9090925725755824,1.3980932421781003,128.4972
0.9125706867341579,1.3953466786711677,128.6496
0.9120763135992824,1.3957368533296046,128.802
0.9195305612948133,1.3898614111903496,128.9544
0.8920561634535675,1.4115972569586068,129.1068
0.8686712108990847,1.4302677102397134,129.2592
0.8678134106360806,1.4309554596175715,129.4116
0.8676931464027084,1.4310518986872254,129.564
0.8728821709369222,1.426894463055136,129.7164
0.8756815607977045,1.4246546787692163,129.8688
0.883067878079044,1.4187553615913109,130.0212
0.8837185564173733,1.418236407823777,130.1736
0.8941073329202552,1.409966957486379,130.326
0.8908985642796111,1.4125178632565407,130.4784
0.8854765673378265,1.4168348873319994,130.6308
0.894647377818217,1.409537921832024,130.7832
0.9012827229594537,1.4042733464784627,130.9356
0.9051927313484036,1.401177049944795,131.088
0.9091710218034299,1.3980312539577118,131.2404
0.9125173129691717,1.3953887994355354,131.3928
0.9248768218239312,1.3856576898528876,131.5452
0.9276055777114878,1.3835154057662167,131.6976
0.9268215408680301,1.3841307049262779,131.85
0.9203321092961955,1.3892306147802913,132.0024
0.9204736482156755,1.389119247458641,132.1548
0.9333706945157205,1.3789967679244859,132.3072
0.9476316480453605,1.367863044888823,132.4596
0.9497089810083853,1.3662465209148902,132.612
0.9577511572449006,1.3600011519548978,132.7644
0.960027588984245,1.3582370579184213,132.9168
0.9630008331772789,1.355935474940706,133.0692
0.9587021012496398,1.3592640278630612,133.2216
0.9621148184931131,1.3566210406479977,133.374
0.9701808237505528,1.3503892057253817,133.5264
0.97861690023439,1.3438941156250637,133.6788
0.9886667416266165,1.3361872657486538,133.8312
0.9897895838897913,1.3353282966894646,133.9836
0.9934861105909382,1.3325034743503055,134.136
0.9961408738759925,1.3304776044033741,134.2884
0.990665198488507,1.334658750149595,134.4408
0.9945583138665649,1.3316849798558286,134.5932
0.9936468635657519,1.3323807345121186,134.7456
0.9944422825292343,1.331773536604191,134.898
0.9939010400571912,1.332186680819042,135.0504
0.9952827369381432,1.3311321933471139,135.2028
0.9935646388338635,1.3324435145287095,135.3552
0.9893490059647955,1.335665286180027,135.5076
0.9859191171104752,1.3382909706220985,135.66
0.9779819219673543,1.3443821832835778,135.8124
0.9602062292317841,1.3580986928258885,135.9648
0.9531758793650391,1.3635516981760563,136.1172
0.9426167460827327,1.3717710657006301,136.2696
0.9410507734225769,1.3729930026366324,136.422
0.9258083186432438,1.3849261401913167,136.5744
0.9216909947135123,1.3881616480299126,136.7268
0.9160804124219747,1.3925787707965864,136.8792
0.9264943967438662,1.3843874971877712,137.0316
0.9454026383391673,1.3695991026614525,137.184
0.9812674307112611,1.341858260071165,137.3364
0.997325764782172,1.3295741787776327,137.4888
1.0009838544536707,1.3267880764970543,137.6412
0.9875020161214783,1.3370787229151035,137.7936
0.9826703897135632,1.340781598907576,137.946
0.9899793372116501,1.3351831781928667,138.0984
1.0061267659352493,1.32287886670934,138.2508
1.0144084470651191,1.3166031106101272,138.4032
1.0156663603056868,1.315651978343019,138.5556
1.0110553060183547,1.319141196728842,138.708
1.0202567260261095,1.312185848832548,138.8604
0.9763399353377912,1.3456448909816818,139.0128
0.9741408212934921,1.3473374254402488,139.1652
0.9798883050178836,1.3429172675217975,139.3176
0.9917869658803252,1.3338013584563948,139.47
0.9929017643197671,1.3329497144322728,139.6224
0.9909273425180148,1.3344583496349085,139.7748
0.9904977996568891,1.3347867331899594,139.9272
0.9898596386890883,1.3352747191555567,140.0796
1.003287963850386,1.325035558619196,140.232
1.00457921252807,1.3240542273636837,140.3844
1.000611833423267,1.3270712087068461,140.5368
1.0012467704959083,1.3265880089268731,140.6892
0.9991169711589094,1.3282093744356038,140.8416
0.9987349119142177,1.3285003913585876,140.994
0.9935958215141615,1.3324197057388723,141.1464
0.9982493303669416,1.3288703338831245,141.2988
0.9959090688940502,1.33065440111522,141.4512
0.9813654475552395,1.341783018583447,141.6036
0.9832167974431404,1.3403624507980967,141.756
0.949769116667604,1.3661997451593784,141.9084
0.9362154278264541,1.3767708332080488,142.0608
0.9392427482925589,1.3744047589473931,142.2132
0.9492449731625915,1.3666074817129252,142.3656
0.957839245867364,1.3599328579555698,142.518
0.9664385091238817,1.3532779203309375,142.6704
0.991805540833473,1.3337871647833481,142.8228
1.0167256931912427,1.3148514284579127,142.9752
1.027484866118574,1.3067431451353264,143.1276
1.044599575236263,1.293931236120235,143.28
1.0604596493740688,1.2821552286858247,143.4324
1.0662285708512609,1.2778954297643688,143.5848
1.079798531502219,1.2679259377449141,143.7372
1.0835766408322138,1.265163075735994,143.8896
1.0669767338546872,1.2773439164210685,144.042
1.080802770751802,1.2671910067649041,144.1944
1.0940106823048397,1.2575623156435751,144.3468
1.0950249512410564,1.2568257908330487,144.4992
1.0713527250907504,1.274122446607687,144.6516
1.0638177053761697,1.2796740766568393,144.804
1.056284303858218,1.2852462262342312,144.9564
1.0657506296033454,1.2782478599071232,145.1088
1.0683222795038325,1.2763525804418867,145.2612
1.0688345409104485,1.2759753532202491,145.4136
1.06033169347575,1.2822498558737858,145.566
1.0637705068341266,1.2797089202059384,145.7184
1.0500821750589469,1.2898497828302042,145.8708
1.05023559238153,1.2897357342108486,146.0232
1.0485337403367627,1.2910013626370533,146.1756
1.0475385062933025,1.2917419956249372,146.328
1.0427074276070891,1.29534240890411,146.4804
1.0428285522345353,1.2952520339719875,146.6328
1.0374423285393668,1.2992760806672852,146.7852
1.0367204836627801,1.2998161787023312,146.9376
1.0485574461341656,1.2909837257603165,147.09
1.0554371868366637,1.2858741495411616,147.2424
1.0603291903699346,1.2822517070569814,147.3948
1.0588878179059016,1.283318075888366,147.5472
1.053033026625554,1.2876576992736832,147.6996
1.0528860181706312,1.2877668294291602,147.852
1.0421618368799703,1.2957495585384051,148.0044
1.0447446351210854,1.293823104380386,148.1568
1.0409878488318207,1.296626024401605,148.3092
1.0401097149819731,1.2972819453677062,148.4616
1.0380273784929253,1.298838474898143,148.614
1.036208443984862,1.3001994118284248,148.7664
1.0335663022569297,1.3021784252539734,148.9188
1.040307844587907,1.2971339279608376,149.0712
1.0536178337574664,1.2872236543109283,149.2236
1.0623920230229669,1.280726938822701,149.376
1.0710294682890418,1.2743601651269207,149.5284
1.1335742803980615,1.2291473786655862,149.6808
1.1349163851772257,1.2281950587208719,149.8332
1.133439313845276,1.2292431902068666,149.9856
1.1316892195529225,1.2304862776036227,150.138
1.1321047396469028,1.2301910153209765,150.2904
1.1321450246697053,1.2301623933463888,150.4428
1.1314856713615005,1.2306309429758857,150.5952
1.1287961602642822,1.2325440979445998,150.7476
1.125991397676532,1.234542534194559,150.9
1.1242433676888786,1.2357897285993122,151.0524
1.1206979938605486,1.2383232835861775,151.2048
1.0395836368614522,1.297675034395519,151.3572
1.0349569797300593,1.3011364652501065,151.5096
1.0347534555852442,1.3012889110481203,151.662
1.0359113319327087,1.3004218274631938,151.8144
1.0389064272547002,1.2981811993089267,151.9668
1.0465309492398944,1.2924921743814608,152.1192
1.0536079105924145,1.287231018231219,152.2716
1.0529822467728367,1.2876953942374607,152.424
1.0512111952620005,1.2890106884683217,152.5764
1.0488900535356156,1.2907362912527045,152.7288
1.0393188600601226,1.297872915773432,152.8812
1.0309236492980998,1.3041603566438997,153.0336
1.0259033717688055,1.3079323956699158,153.186
1.0282510139397336,1.30616734098774,153.3384
1.0282726799687294,1.3061510607896267,153.4908
1.0343708857510328,1.3015755083130323,153.6432
1.029871072015934,1.3049504698146392,153.7956
1.028880781748277,1.3056941923645176,153.948
1.0243577971891114,1.3090955010740584,154.1004
1.0240218443995501,1.3093484317127864,154.2528
1.0161669759480423,1.3152736081491632,154.4052
1.0256662078745058,1.3081108152600296,154.5576
1.0336618826373705,1.3021067895155318,154.71
1.0476223872969805,1.2916795588594638,154.8624
1.059979960023632,1.2825100052826015,155.0148
1.050118819708435,1.2898225408327753,155.1672
1.0409334810671007,1.2966666261046265,155.3196
1.038534979205445,1.2984589010749397,155.472
1.037253622456078,1.2994172557650832,155.6244
1.0368799266961781,1.2996968640250093,155.7768
1.0404027844792807,1.2970630059795079,155.9292
1.053200845741099,1.2875331304651905,156.0816
1.06185624733303,1.2811228081775408,156.234
1.0496957604644745,1.2901370778151657,156.3864
1.0399448428015419,1.2974051280157397,156.5388
1.0287996861422348,1.3057551120090387,156.6912
1.0294856223867819,1.305239906137257,156.8436
1.0474592147062876,1.2918010186672702,156.996
1.046439093322938,1.2925605846567059,157.1484
1.04945676773658,1.2903147941699118,157.3008
1.037973095283244,1.2988790723947357,157.4532
1.0345237907269746,1.301460955134146,157.6056
1.0243643724957032,1.3090905510888342,157.758
1.0191225485021993,1.3130415594384954,157.9104
1.0201028050921352,1.3123019518572203,158.0628
1.0271845431646145,1.3069689126518016,158.2152
1.0308155973791358,1.3042414469811867,158.3676
1.0424311319299604,1.295548582132429,158.52
1.0419887456060655,1.2958787516347967,158.6724
1.048803829629803,1.2908004312955947,158.8248
1.0463719811452887,1.292610568855695,158.9772
1.0504935101846,1.2895440209939606,159.1296
1.0539527169899345,1.2869751612084583,159.282
1.0586462682029267,1.283496858453316,159.4344
1.0570855918301512,1.2846525229424761,159.5868
1.0656974628698253,1.2782870700612643,159.7392
1.074969812246422,1.2714652584609731,159.8916
1.0843692937123157,1.2645841390667918,160.044
1.0763176923117121,1.270476380681723,160.1964
1.0690498408272289,1.2758168374511993,160.3488
1.0675552422586094,1.2769176126787947,160.5012
1.0742058310438862,1.2720260711357765,160.6536
1.0747041908451158,1.2716602163211195,160.806
1.0690391859053328,1.2758246817763128,160.9584
1.060086245571364,1.2824313893133632,161.1108
1.0610115193713574,1.2817471757872336,161.2632
1.0473817638128684,1.2918586737919024,161.4156
1.0326212012704947,1.3028869395162612,161.568
1.0124368885104966,1.318094961456078,161.7204
1.01437693654374,1.3166269434585562,161.8728
1.0082070131288015,1.3213002341946187,162.0252
1.0032860246431796,1.3250370328223984,162.1776
0.9996115779068608,1.3278327035472772,162.33
1.0048055665062505,1.3238822607276979,162.4824
1.0002962544518006,1.3273114220510975,162.6348
1.0036506497255204,1.3247598642604133,162.7872
1.0074517066232895,1.321873238351132,162.9396
1.0163423925905501,1.315141047421918,163.092
1.0238157099929273,1.3095036452192983,163.2444
1.0394250718551061,1.2977935351255885,163.3968
1.0390772882117227,1.2980534773166477,163.5492
1.0473251202822937,1.2919008411451116,163.7016
1.0529780195495668,1.2876985322387742,163.854
1.0608217466055223,1.2818874807732696,164.0064
1.0678902346903962,1.2766708151359245,164.1588
1.0703060263299575,1.2748923208137892,164.3112
1.0637042122149258,1.2797578625595412,164.4636
1.0718207617220585,1.273778330802735,164.616
1.0685761609122122,1.276165610552519,164.7684
1.061430681267802,1.281437324776457,164.9208
1.0477539546833199,1.2915816320408449,165.0732
1.0494957700485699,1.2902857903729061,165.2256
1.0460484274181885,1.2928515705409136,165.378
1.0371654673218222,1.299483210984351,165.5304
1.0506990145352126,1.28939128508778,165.6828
1.0460542727296165,1.2928472162675613,165.8352
1.0469791459901503,1.2921584219568831,165.9876
1.037452266156413,1.2992686464819678,166.14
1.036666789738754,1.2998563611181069,166.2924
1.0325894628341832,1.302910738504841,166.4448
1.0340027613907863,1.3018513341692024,166.5972
1.0367283237750606,1.2998103115594548,166.7496
1.0219173037552176,1.3109338050192831,166.902
1.014033187694575,1.3168869590825232,167.0544
1.018567940636027,1.3134601640768155,167.2068
1.0230337391521758,1.3100925854992593,167.3592
1.0177497600721688,1.3140779056679146,167.5116
1.0167339271351306,1.314845207522015,167.664
1.01450076161513,1.3165332909015244,167.8164
1.0093822173795695,1.32040907397406,167.9688
0.9992671685825718,1.328094981788646,168.1212
0.9874145190953234,1.3371457097381705,168.2736
0.9759875715840687,1.3459159786735764,168.426
0.9812936026662427,1.3418381691630648,168.5784
0.9798661414149383,1.3429342917239668,168.7308
0.9755404768891661,1.3462600054663563,168.8832
0.9634527099937802,1.3555859263853454,169.0356
0.965272277959709,1.3541790681422645,169.188
0.9504107157394799,1.3657007562937147,169.3404
0.9454061976760247,1.3695963292448878,169.4928
0.9384525219929801,1.375022106774228,169.6452
0.941260732676837,1.3728291261623067,169.7976
0.9411895811371539,1.3728846595196336,169.95
0.9458823319818597,1.3692253635390785,170.1024
0.9401836116612354,1.3736699805089478,170.2548
0.9409571338987959,1.3730660941487873,170.4072
0.9420221310042234,1.3722349574918549,170.5596
0.9448957743569992,1.3699940887614912,170.712
0.9496339746658967,1.3663048652347474,170.8644
0.9687292197599133,1.3515091677460813,171.0168
0.9716095052947142,1.349287598910348,171.1692
0.9689899307269282,1.351307969879474,171.3216
0.9692500249971058,1.351107269937319,171.474
0.9876159620869278,1.3369914909049205,171.6264
0.9762215423569938,1.3457359709366306,171.7788
0.9816085796264852,1.3415963948457836,171.9312
0.9842550880302613,1.3395662544186557,172.0836
0.9741351276114583,1.3473418096069607,172.236
0.9747284479516506,1.3468850068100604,172.3884
0.9582015709290848,1.3596519779102685,172.5408
0.9673967180961972,1.3525378406139352,172.6932
0.9544499555098327,1.3625623115656575,172.8456
0.9729469065893144,1.348256978689315,172.998
0.9512108633754804,1.3650786414773621,173.1504
0.9538608180767307,1.3630197436594182,173.3028
0.97146817753177,1.3493965421908105,173.4552
0.9685490595165472,1.3516482152867626,173.6076
0.9444417047881951,1.3703480015437544,173.76
0.931133015666079,1.3807494360969408,173.9124
0.9352910537144168,1.3774938614506136,174.0648
0.9336396531181681,1.3787862082794333,174.2172
0.9178192476366092,1.3912088099879898,174.3696
0.9222867230775397,1.3876931929085121,174.522
0.9229562552747352,1.3871668286946177,174.6744
0.952437192143807,1.3641255624746615,174.8268
0.9261234581683877,1.3846787050841143,174.9792
0.9168784017463011,1.391949954379933,175.1316
0.9172691669416487,1.391642100018427,175.284
0.9143084096688625,1.3939757863074067,175.4364
0.9278662742689319,1.3833108566240317,175.5888
0.9251751342758415,1.385423382131032,175.7412
0.9204818664147788,1.3891127813023232,175.8936
0.9361102987283515,1.376853050013982,176.046
0.9351349997912131,1.3776159497930525,176.1984
0.924368756024231,1.386056808792348,176.3508
0.9188303433481734,1.3904126206023895,176.5032
0.9315864835895514,1.3803941327082043,176.6556
0.9618364071962161,1.35683651717083,176.808
0.9737365205227037,1.3476487656763716,176.9604
0.9698704686941597,1.3506285976527068,177.1128
0.9533526920179813,1.3634143632275626,177.2652
0.9714688019542901,1.3493960608369568,177.4176
1.0092716921115616,1.3204928650795364,177.57
1.009342562368193,1.320439136630562,177.7224
0.9939101747842998,1.3321797072240649,177.8748
0.9761473477239028,1.3457930513649834,178.0272
0.972194831978603,1.348836466043395,178.1796
0.9682606458840787,1.3518708346452406,178.332
0.9587926498598954,1.359193854165672,178.4844
0.9522437568112754,1.3642758651528826,178.6368
0.9570531888098305,1.360542365477599,178.7892
0.9552356646145057,1.3619524237891136,178.9416
0.9597682161353565,1.3584379722975022,179.094
0.9608320213034346,1.3576140686364853,179.2464
0.9568434034993726,1.3607050659666162,179.3988
0.958615537115985,1.3593311161028532,179.5512
0.9561754770658354,1.3612231743010073,179.7036
0.9576551133927761,1.3600756163613548,179.856
0.9610692029392592,1.3574304238588475,180.0084
0.9636168269318023,1.3554589902656935,180.1608
0.9636196668648704,1.355456793797946,180.3132
0.9726620377535993,1.3484764536272345,180.4656
0.9895173608215434,1.3355365071112346,180.618
0.9815380553079048,1.3416505260046185,180.7704
0.9748743270980401,1.346772710795078,180.9228
0.9766144485442019,1.3454337251705322,181.0752
0.9681672573345012,1.3519429247447565,181.2276
0.9665275606882651,1.3532091281783587,181.38
0.9721840834913148,1.3488447492907205,181.5324
0.9661823203100096,1.3534758399715525,181.6848
0.972277543206168,1.3487727264709892,181.8372
0.9675125840804779,1.3524483708218205,181.9896
0.9573553232285887,1.3603080675970238,182.142
0.9389964812540478,1.374597129270479,182.2944
0.9386973296328083,1.374830835310585,182.4468
0.9399829822568604,1.3738266414796578,182.5992
0.9445185203154245,1.3702881251527452,182.7516
0.9580402098175607,1.3597770623941614,182.904
0.9670016789507528,1.352842915980861,183.0564
0.978100569699686,1.344290976161553,183.2088
0.9820727763019186,1.341240140460684,183.3612
0.9698483452004792,1.3506456637745705,183.5136
0.9596069571274201,1.358562896963589,183.666
0.9690020869236368,1.3512985891448424,183.8184
0.9640026370986384,1.3551606198394275,183.9708
0.9627808954022763,1.356105631196997,184.1232
0.9679438432744784,1.3521153978577798,184.2756
0.9829529178561295,1.3405648598178375,184.428
0.976454310710776,1.3455569061595634,184.5804
0.9730169689567647,1.3482030037594743,184.7328
0.9808290906028492,1.342194785738919,184.8852
0.9766927813241307,1.3453734732185694,185.0376
0.9671892690331708,1.3526980402052113,185.19
0.9846404356256748,1.3392708482720663,185.3424
0.9761019280698028,1.3458279951269005,185.4948
1.0043697905715323,1.3242133460879753,185.6472
1.0250726199052385,1.3085574627536685,185.7996
1.048669069572958,1.2909006818496753,185.952
1.0425264968965624,1.2954774171322083,186.1044
1.0340608222282264,1.3018078274468243,186.2568
1.0243683568007254,1.3090875516543157,186.4092
1.011669505334094,1.318675997712068,186.5616
1.0166969636709455,1.3148731344651772,186.714
1.025827795378981,1.3079892499807735,186.8664
1.0045879110866864,1.3240476185296688,187.0188
1.0109535585291767,1.3192182737380662,187.1712
1.0063289258222197,1.3227253882716212,187.3236
1.0017803264818692,1.3261820692053135,187.476
0.9963732587897003,1.330300383737248,187.6284
1.0005967943736649,1.3270826554005783,187.7808
0.9956117815532834,1.3308811677105261,187.9332
0.9915886168857646,1.333952930077452,188.0856
1.0001099013554655,1.3274532868909792,188.238
0.9988823783377281,1.3283880593435013,188.3904
1.0026597015270338,1.3255132371999616,188.5428
1.008671518179532,1.3209479414804672,188.6952
1.009718303638174,1.3201543073404953,188.8476
1.0110615836385224,1.3191364413472142,189.0
1.010372378881859,1.3196586053611294,189.1524
1.0017546805449218,1.3262015788929318,189.3048
1.0004743154199274,1.3271758808732692,189.4572
0.996366871674637,1.3303052544135243,189.6096
0.9999741017931197,1.3275566743875786,189.762
0.9877801750634948,1.3368657843464757,189.9144
0.9886212908021027,1.336222044342628,190.0668
0.9918087933463704,1.3337846794536932,190.2192
0.9946159993804862,1.331640955161051,190.3716
0.9937687668218853,1.3322876634670517,190.524
0.9928365444611059,1.3329995272012372,190.6764
0.9909602902552398,1.3344331638097802,190.8288
0.994793090903884,1.331505808698429,190.9812
0.9872202359390441,1.3372944601010712,191.1336
0.9917325347013305,1.333842951607106,191.286
0.9910426276832872,1.3343702252444596,191.4384
0.9938257163822584,1.3322441851808062,191.5908
0.9872315376520001,1.3372858067454352,191.7432
0.9809622073107839,1.3420925816710898,191.8956
0.9637949315670049,1.3553212451820809,192.048
0.9516686598094438,1.364722795453353,192.2004
0.9493216880777587,1.3665477990096384,192.3528
0.939661752274277,1.3740774990217561,192.5052
0.9229893906436669,1.387140782251165,192.6576
0.9228307864522232,1.387265457914752,192.81
0.9161378694245629,1.3925334883010516,192.9624
0.9209425340140176,1.3887503560101535,193.1148
